date,weekday,USD/CNY,EUR/CNY,100JPY/CNY,HKD/CNY,GBP/CNY,AUD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CAD/CNY,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2012-4-13,五,6.2879,0.81,7.7681,8.2941,10.0364,6.5677,6.3233,0.48554,4.6693,,,,,,,,,,,,,,,
2012-4-12,四,6.2984,0.8112,7.7744,8.2613,10.0267,6.494,6.2758,0.48821,4.7016,,,,,,,,,,,,,,,
2012-4-11,三,6.3018,0.8115,7.8036,8.2383,9.9912,6.459,6.2698,0.48592,4.7244,,,,,,,,,,,,,,,
2012-4-10,二,6.3048,0.8119,7.7104,8.2656,10.0262,6.5002,6.3279,0.48676,4.6958,,,,,,,,,,,,,,,
2012-4-9,一,6.3021,0.8115,7.7336,8.2346,9.9961,6.4798,6.3207,0.48762,4.6903,,,,,,,,,,,,,,,
2012-4-6,五,6.3072,0.8123,7.6632,8.2413,9.9834,6.4986,6.352,0.48577,4.6667,,,,,,,,,,,,,,,
2012-4-5,四,6.3035,0.8117,7.6541,8.285,10.0219,6.4753,6.3237,0.48631,4.6764,,,,,,,,,,,,,,,
2012-3-30,五,6.2943,0.8106,7.669,8.3944,10.0542,6.5404,6.3167,0.48709,4.6749,,,,,,,,,,,,,,,
2012-3-29,四,6.2932,0.8106,7.6074,8.3829,10.0021,6.5283,6.3045,0.4871,4.6635,,,,,,,,,,,,,,,
2012-3-28,三,6.2912,0.8102,7.5802,8.3881,10.0401,6.562,6.3177,0.48708,4.5788,,,,,,,,,,,,,,,
2012-3-27,二,6.284,0.8089,7.577,8.3957,10.0324,6.6136,6.3372,0.48802,4.6111,,,,,,,,,,,,,,,
2012-3-26,一,6.2858,0.8093,7.5938,8.34,9.9762,6.5815,6.3019,0.48734,4.6532,,,,,,,,,,,,,,,
2012-3-23,五,6.2891,0.8099,7.6075,8.301,9.9478,6.5356,6.2945,0.48899,4.6683,,,,,,,,,,,,,,,
2012-3-22,四,6.3004,0.8115,7.5522,8.3339,10.0019,6.594,6.3525,0.48772,4.6323,,,,,,,,,,,,,,,
2012-3-21,三,6.3092,0.8127,7.5419,8.3695,10.0165,6.625,6.3704,0.48711,4.6331,,,,,,,,,,,,,,,
2012-3-20,二,6.3029,0.8119,7.5583,8.3447,10.0166,6.6893,6.3843,0.48359,4.6179,,,,,,,,,,,,,,,
2012-3-19,一,6.3082,0.8126,7.5525,8.3057,9.9871,6.6839,6.3661,0.48283,4.6272,,,,,,,,,,,,,,,
2012-3-16,五,6.32,0.8143,7.563,8.265,9.9243,6.6483,6.369,0.48287,4.6373,,,,,,,,,,,,,,,
2012-3-15,四,6.3359,0.8162,7.5445,8.249,9.9157,6.6064,6.3716,0.48307,4.6632,,,,,,,,,,,,,,,
2012-3-14,三,6.3328,0.816,7.6157,8.2773,9.9422,6.6675,6.4019,0.4792,4.6556,,,,,,,,,,,,,,,
2012-3-13,二,6.3259,0.8154,7.6766,8.3258,9.8947,6.6564,6.3782,0.47885,4.6765,,,,,,,,,,,,,,,
2012-3-12,一,6.3282,0.8157,7.6929,8.2953,9.9134,6.6706,6.3825,0.47681,4.666,,,,,,,,,,,,,,,
2012-3-9,五,6.3073,0.813,7.7272,8.3647,9.9756,6.6974,6.362,0.47593,4.6553,,,,,,,,,,,,,,,
2012-3-8,四,6.3235,0.8145,7.7823,8.3113,9.9472,6.6779,6.333,0.47822,4.6901,,,,,,,,,,,,,,,
2012-3-7,三,6.3213,0.8143,7.8287,8.2932,9.9361,6.6497,6.3121,0.48042,4.6929,,,,,,,,,,,,,,,
2012-3-6,二,6.3141,0.8133,7.7512,8.3507,10.0252,6.7485,6.3535,0.47753,4.6501,,,,,,,,,,,,,,,
2012-3-5,一,6.3121,0.8136,7.7378,8.3323,9.9968,6.7723,6.3778,0.47762,4.6525,,,,,,,,,,,,,,,
2012-3-2,五,6.298,0.8121,7.749,8.3899,10.0507,6.7962,6.3887,0.47589,4.634,,,,,,,,,,,,,,,
2012-3-1,四,6.3016,0.8125,7.763,8.4016,10.0356,6.7632,6.3743,0.4769,4.6286,,,,,,,,,,,,,,,
2012-2-29,三,6.2919,0.8113,7.8107,8.4799,10.0183,6.7978,6.3308,0.47626,4.6018,,,,,,,,,,,,,,,
2012-2-28,二,6.2961,0.8118,7.8402,8.4409,9.9667,6.7708,6.3068,0.47833,4.6055,,,,,,,,,,,,,,,
2012-2-27,一,6.2985,0.8122,7.7534,8.4768,9.9998,6.7211,6.295,0.48443,4.6336,,,,,,,,,,,,,,,
2012-2-24,五,6.2965,0.8119,7.8652,8.4181,9.9132,6.7552,6.3116,0.47756,4.5772,,,,,,,,,,,,,,,
2012-2-23,四,6.3031,0.8128,7.847,8.3475,9.871,6.692,6.3015,0.48085,4.7148,,,,,,,,,,,,,,,
2012-2-22,三,6.2988,0.8123,7.8898,8.3374,9.9392,6.7092,6.314,0.48109,4.7305,,,,,,,,,,,,,,,
2012-2-21,二,6.296,0.8119,7.8991,8.3224,9.9656,6.755,6.3292,0.48127,4.7333,,,,,,,,,,,,,,,
2012-2-20,一,6.2938,0.8117,7.9053,8.321,9.992,6.7938,6.3468,0.47958,4.7521,,,,,,,,,,,,,,,
2012-2-17,五,6.2951,0.8118,7.9766,8.2658,9.9535,6.771,6.3175,0.48429,4.7744,,,,,,,,,,,,,,,
2012-2-16,四,6.2991,0.8124,8.0279,8.2137,9.883,6.7589,6.2975,0.4831,4.7763,,,,,,,,,,,,,,,
2012-2-15,三,6.2958,0.812,8.0258,8.262,9.8759,6.7267,6.2989,0.48391,4.774,,,,,,,,,,,,,,,
2012-2-14,二,6.2947,0.8117,8.1164,8.2848,9.8994,6.7451,6.2887,0.48086,4.7587,,,,,,,,,,,,,,,
2012-2-13,一,6.2939,0.8115,8.0945,8.3161,9.9226,6.7291,6.2895,0.48097,4.771,,,,,,,,,,,,,,,
2012-2-10,五,6.2937,0.8115,8.1026,8.359,9.9494,6.7711,6.3215,0.47937,4.7207,,,,,,,,,,,,,,,
2012-2-9,四,6.3009,0.8126,8.174,8.3408,9.957,6.7832,6.3199,0.47826,4.722,,,,,,,,,,,,,,,
2012-2-8,三,6.3027,0.8128,8.1954,8.3552,10.0191,6.7997,6.3331,0.47686,4.7191,,,,,,,,,,,,,,,
2012-2-7,二,6.3116,0.814,8.2445,8.2815,9.9853,6.7664,6.3373,0.47697,4.8145,,,,,,,,,,,,,,,
2012-2-6,一,6.3108,0.8138,8.2478,8.2719,9.9695,6.7734,6.3454,0.47706,4.7813,,,,,,,,,,,,,,,
2012-2-3,五,6.3102,0.8136,8.2795,8.2875,9.9711,6.7525,6.3108,0.47889,4.7889,,,,,,,,,,,,,,,
2012-2-2,四,6.3075,0.8134,8.2846,8.3186,10.0002,6.7708,6.3262,0.48026,4.7822,,,,,,,,,,,,,,,
2012-2-1,三,6.3103,0.8136,8.2796,8.2536,9.9431,6.6924,6.293,0.48137,4.7971,,,,,,,,,,,,,,,
2012-1-31,二,6.3115,0.8136,8.2649,8.3006,9.9201,6.7022,6.3036,0.48372,4.8115,,,,,,,,,,,,,,,
2012-1-30,一,6.3056,0.813,8.2152,8.3199,9.9093,6.6909,6.2892,0.48191,4.772,,,,,,,,,,,,,,,
2012-1-20,五,6.3138,0.8135,8.1886,8.1865,9.7835,6.5765,6.2402,0.49097,4.9528,,,,,,,,,,,,,,,
2012-1-19,四,6.3173,0.8139,8.2283,8.1225,9.7501,6.5741,6.2455,0.49105,4.9795,,,,,,,,,,,,,,,
2012-1-18,三,6.3205,0.814,8.2314,8.0653,9.6979,6.5657,6.2292,0.49405,5.0033,,,,,,,,,,,,,,,
2012-1-17,二,6.325,0.8143,8.233,8.0217,9.6984,6.5397,6.2202,0.49515,5.0071,,,,,,,,,,,,,,,
2012-1-16,一,6.3306,0.815,8.2381,8.0104,9.6852,6.5031,6.1795,0.49688,5.0429,,,,,,,,,,,,,,,
2012-1-13,五,6.3201,0.8136,8.2288,8.1021,9.6966,6.5325,6.208,0.49537,4.9964,,,,,,,,,,,,,,,
2012-1-12,四,6.323,0.814,8.2218,8.0372,9.6897,6.5165,6.2072,0.49661,5.0218,,,,,,,,,,,,,,,
2012-1-11,三,6.3155,0.8131,8.2121,8.0491,9.7653,6.4946,6.2038,0.4977,5.0035,,,,,,,,,,,,,,,
2012-1-10,二,6.3171,0.8134,8.2168,8.065,9.7643,6.4791,6.1775,0.4977,5.0464,,,,,,,,,,,,,,,
2012-1-9,一,6.3236,0.8142,8.2162,8.0221,9.7428,6.426,6.1376,0.50087,5.0643,,,,,,,,,,,,,,,
2012-1-6,五,6.3166,0.8135,8.1816,8.0777,9.7907,6.4767,6.1961,0.49869,5.075,,,,,,,,,,,,,,,
2012-1-5,四,6.3115,0.8127,8.2229,8.1668,9.8557,6.5274,6.2293,0.4978,5.0526,,,,,,,,,,,,,,,
2012-1-4,三,6.3001,0.8111,8.2198,8.2204,9.8537,6.5219,6.2239,0.49851,5.0383,,,,,,,,,,,,,,,
2011-12-30,五,6.3009,0.8107,8.1103,8.1625,9.7116,6.4093,6.1777,0.50279,5.086,,,,,,,,,,,,,,,
2011-12-29,四,6.3157,0.8122,8.1085,8.1498,9.747,6.3504,6.156,0.50102,5.0361,,,,,,,,,,,,,,,
2011-12-28,三,6.3146,0.8119,8.117,8.2548,9.8943,6.4118,6.1941,0.50171,4.9686,,,,,,,,,,,,,,,
2011-12-27,二,6.3152,0.812,8.1016,8.2432,9.8637,6.4131,6.1923,0.49954,4.9342,,,,,,,,,,,,,,,
2011-12-26,一,6.3167,0.8122,8.0973,8.2474,9.8569,6.4156,6.1853,0.49929,4.9293,,,,,,,,,,,,,,,
2011-12-23,五,6.3209,0.8124,8.0804,8.2551,9.9121,6.411,6.1882,0.49935,4.9554,,,,,,,,,,,,,,,
2011-12-22,四,6.3253,0.8129,8.0985,8.2476,9.9092,6.3702,6.1551,0.50049,5.0151,,,,,,,,,,,,,,,
2011-12-21,三,6.3248,0.813,8.1228,8.2905,9.9116,6.3941,6.1561,0.50048,5.0391,,,,,,,,,,,,,,,
2011-12-20,二,6.3351,0.814,8.1214,8.2378,9.8305,6.2904,6.1052,0.50363,5.0667,,,,,,,,,,,,,,,
2011-12-19,一,6.3303,0.8132,8.1288,8.2474,9.8154,6.2936,6.0883,0.50201,5.0407,,,,,,,,,,,,,,,
2011-12-16,五,6.3352,0.8142,8.1382,8.2586,9.8398,6.307,6.1337,0.50172,5.0056,,,,,,,,,,,,,,,
2011-12-15,四,6.3421,0.8148,8.1252,8.2393,9.8134,6.2815,6.1052,0.5041,5.0165,,,,,,,,,,,,,,,
2011-12-14,三,6.3396,0.8148,8.1272,8.2634,9.8197,6.3447,6.1341,0.50233,5.0026,,,,,,,,,,,,,,,
2011-12-13,二,6.3359,0.8141,8.1302,8.3523,9.878,6.3755,6.169,0.50055,4.993,,,,,,,,,,,,,,,
2011-12-12,一,6.3297,0.8135,8.1521,8.4549,9.8997,6.444,6.2071,0.49755,4.9617,,,,,,,,,,,,,,,
2011-12-9,五,6.3352,0.8146,8.1529,8.4521,9.9048,6.4438,6.1925,0.49641,4.9508,,,,,,,,,,,,,,,
2011-12-8,四,6.3319,0.8146,8.1549,8.4841,9.9401,6.488,6.2695,0.49416,4.9301,,,,,,,,,,,,,,,
2011-12-7,三,6.3342,0.8149,8.1506,8.4913,9.8817,6.5049,6.2768,0.4938,4.9352,,,,,,,,,,,,,,,
2011-12-6,二,6.3334,0.8148,8.1411,8.4868,9.9089,6.4924,6.226,0.49475,4.8758,,,,,,,,,,,,,,,
2011-12-5,一,6.3349,0.8154,8.1118,8.4938,9.8843,6.4838,6.2305,0.49366,4.8765,,,,,,,,,,,,,,,
2011-12-2,五,6.331,0.8148,8.1428,8.5364,9.9343,6.4823,6.2445,0.49418,4.851,,,,,,,,,,,,,,,
2011-12-1,四,6.3353,0.815,8.1609,8.5146,9.9464,6.4763,6.2214,0.49537,4.8398,,,,,,,,,,,,,,,
2011-11-30,三,6.3482,0.815,8.1314,8.4625,9.9086,6.3752,6.1528,0.49834,4.9193,,,,,,,,,,,,,,,
2011-11-29,二,6.3587,0.8157,8.1334,8.4555,9.8487,6.2856,6.1419,0.50007,4.9318,,,,,,,,,,,,,,,
2011-11-28,一,6.3585,0.8158,8.1871,8.4524,9.8531,6.2491,6.1048,0.5021,4.9535,,,,,,,,,,,,,,,
2011-11-25,五,6.3554,0.8152,8.2255,8.4641,9.828,,,0.50208,4.9483,,,,,,,,,,,,,,,
2011-11-24,四,6.357,0.8156,8.2366,8.4904,9.8727,,,0.50146,4.9374,,,,,,,,,,,,,,,
2011-11-23,三,6.3498,0.8149,8.2513,8.5878,9.9349,,,0.49993,4.8823,,,,,,,,,,,,,,,
2011-11-22,二,6.3555,0.8159,8.2582,8.5774,9.9473,,,0.50096,4.8987,,,,,,,,,,,,,,,
2011-11-21,一,6.3522,0.8155,8.2598,8.592,10.0066,,,0.49905,4.8578,,,,,,,,,,,,,,,
2011-11-18,五,6.3548,0.816,8.2551,8.5526,10.0082,,,0.49737,4.8649,,,,,,,,,,,,,,,
2011-11-17,四,6.3553,0.8164,8.2499,8.5422,9.9775,,,0.49827,4.8438,,,,,,,,,,,,,,,
2011-11-16,三,6.3509,0.816,8.2388,8.5813,10.0401,,,0.5061,4.835,,,,,,,,,,,,,,,
2011-11-15,二,6.3436,0.8151,8.2262,8.646,10.0885,,,0.49598,4.8177,,,,,,,,,,,,,,,
2011-11-14,一,6.3301,0.8137,8.198,8.7115,10.162,,,0.49554,4.8128,,,,,,,,,,,,,,,
2011-11-11,五,6.3317,0.8138,8.161,8.6035,10.0782,,,0.498,4.8245,,,,,,,,,,,,,,,
2011-11-10,四,6.3329,0.8145,8.1332,8.5697,10.0804,,,0.49755,4.8444,,,,,,,,,,,,,,,
2011-11-9,三,6.3207,0.8135,8.1337,8.7399,10.1757,,,0.49302,4.7783,,,,,,,,,,,,,,,
2011-11-8,二,6.3247,0.814,8.1013,8.6958,10.1521,,,0.49442,4.8194,,,,,,,,,,,,,,,
2011-11-7,一,6.3212,0.8137,8.0911,8.7138,10.1291,,,0.49261,4.8309,,,,,,,,,,,,,,,
2011-11-4,五,6.3165,0.8131,8.0965,8.7193,10.1143,,,0.49452,4.8258,,,,,,,,,,,,,,,
2011-11-3,四,6.3198,0.8133,8.0945,8.6594,10.052,,,0.49653,4.8519,,,,,,,,,,,,,,,
2011-11-2,三,6.3297,0.8145,8.086,8.6546,10.0946,,,0.49523,4.8609,,,,,,,,,,,,,,,
2011-11-1,二,6.3293,0.8148,8.0695,8.7683,10.174,,,0.48665,4.7779,,,,,,,,,,,,,,,
2011-10-31,一,6.3233,0.8144,8.352,8.9465,10.1887,,,0.48362,4.6902,,,,,,,,,,,,,,,
2011-10-28,五,6.329,0.8148,8.3337,8.9726,10.1808,,,0.48455,4.7141,,,,,,,,,,,,,,,
2011-10-27,四,6.3477,0.8166,8.3243,8.8239,10.1373,,,0.49467,4.8188,,,,,,,,,,,,,,,
2011-10-26,三,6.3456,0.8161,8.3385,8.8378,10.1666,,,0.49262,4.806,,,,,,,,,,,,,,,
2011-10-25,二,6.3425,0.8155,8.3262,8.8218,10.1388,,,0.49202,4.81,,,,,,,,,,,,,,,
2011-10-24,一,6.3549,0.8168,8.325,8.8015,10.1297,,,0.49392,4.8836,,,,,,,,,,,,,,,
2011-10-21,五,6.3628,0.8178,8.2784,8.7613,10.0459,,,0.49274,4.9233,,,,,,,,,,,,,,,
2011-10-20,四,6.3652,0.8185,8.2853,8.7627,10.0382,,,0.48956,4.8725,,,,,,,,,,,,,,,
2011-10-19,三,6.3727,0.8195,8.3091,8.7711,10.0214,,,0.48917,4.8814,,,,,,,,,,,,,,,
2011-10-18,二,6.3749,0.8196,8.2953,8.7741,10.0548,,,0.48883,4.8522,,,,,,,,,,,,,,,
2011-10-17,一,6.371,0.8191,8.243,8.8286,10.071,,,0.48886,4.8424,,,,,,,,,,,,,,,
2011-10-14,五,6.3762,0.8198,8.2862,8.7561,10.0333,,,0.49204,4.8924,,,,,,,,,,,,,,,
2011-10-13,四,6.3737,0.8194,8.2609,8.7877,10.0363,,,0.49209,4.8898,,,,,,,,,,,,,,,
